REF_DATE,GEO,DGUID,Year of marriage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2004,"Northwest Territories and Nunavut, place of occurrence",,1972,"Rate per 1,000 marriages",263,units ,0,v42140520,13.33,3.94,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1971,"Rate per 1,000 marriages",263,units ,0,v42140521,13.34,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1970,"Rate per 1,000 marriages",263,units ,0,v42140522,13.35,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1969,"Rate per 1,000 marriages",263,units ,0,v42140523,13.36,4.22,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1968,"Rate per 1,000 marriages",263,units ,0,v42140524,13.37,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1967,"Rate per 1,000 marriages",263,units ,0,v42140525,13.38,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1966,"Rate per 1,000 marriages",263,units ,0,v42140526,13.39,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1965,"Rate per 1,000 marriages",263,units ,0,v42140527,13.4,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1964,"Rate per 1,000 marriages",263,units ,0,v42140528,13.41,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1963,"Rate per 1,000 marriages",263,units ,0,v42140529,13.42,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1962,"Rate per 1,000 marriages",263,units ,0,v42140530,13.43,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1961,"Rate per 1,000 marriages",263,units ,0,v42140531,13.44,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1960,"Rate per 1,000 marriages",263,units ,0,v42140532,13.45,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1959,"Rate per 1,000 marriages",263,units ,0,v42140533,13.46,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1958,"Rate per 1,000 marriages",263,units ,0,v42140534,13.47,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1957,"Rate per 1,000 marriages",263,units ,0,v42140535,13.48,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1956,"Rate per 1,000 marriages",263,units ,0,v42140536,13.49,0,,,,2
2004,"Northwest Territories and Nunavut, place of occurrence",,1955,"Rate per 1,000 marriages",263,units ,0,v42140537,13.5,0,,,,2
