REF_DATE,GEO,DGUID,Duration of marriage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 22 years",Number,223,units ,0,v42139529,6.29,399,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 23 years",Number,223,units ,0,v42139530,6.3,376,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 24 years",Number,223,units ,0,v42139531,6.31,356,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139532,6.32,1519,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 25 years",Number,223,units ,0,v42139533,6.33,367,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 26 years",Number,223,units ,0,v42139534,6.34,327,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 27 years",Number,223,units ,0,v42139535,6.35,308,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 28 years",Number,223,units ,0,v42139536,6.36,269,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 29 years",Number,223,units ,0,v42139537,6.37,248,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139538,6.38,966,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139539,6.39,504,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139540,6.4,217,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139541,6.41,85,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139542,6.42,47,,,,0
2005,"Quebec, place of occurrence",2016A000224,"Duration of marriage, not stated",Number,223,units ,0,v42139543,6.43,0,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Year of marriage, all years",Number,223,units ,0,v42139544,7.1,28805,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 0 years",Number,223,units ,0,v42139545,7.2,38,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139546,7.3,5925,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 1 year",Number,223,units ,0,v42139547,7.4,613,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 2 years",Number,223,units ,0,v42139548,7.5,1572,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 3 years",Number,223,units ,0,v42139549,7.6,1932,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 4 years",Number,223,units ,0,v42139550,7.7,1808,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139551,7.8,6650,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 5 years",Number,223,units ,0,v42139552,7.9,1663,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 6 years",Number,223,units ,0,v42139553,7.1,1422,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 7 years",Number,223,units ,0,v42139554,7.11,1314,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 8 years",Number,223,units ,0,v42139555,7.12,1202,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 9 years",Number,223,units ,0,v42139556,7.13,1049,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139557,7.14,5025,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 10 years",Number,223,units ,0,v42139558,7.15,1128,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 11 years",Number,223,units ,0,v42139559,7.16,1037,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 12 years",Number,223,units ,0,v42139560,7.17,980,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 13 years",Number,223,units ,0,v42139561,7.18,928,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 14 years",Number,223,units ,0,v42139562,7.19,952,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139563,7.2,4087,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 15 years",Number,223,units ,0,v42139564,7.21,973,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 16 years",Number,223,units ,0,v42139565,7.22,884,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 17 years",Number,223,units ,0,v42139566,7.23,798,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 18 years",Number,223,units ,0,v42139567,7.24,757,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 19 years",Number,223,units ,0,v42139568,7.25,675,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139569,7.26,2882,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 20 years",Number,223,units ,0,v42139570,7.27,668,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 21 years",Number,223,units ,0,v42139571,7.28,604,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 22 years",Number,223,units ,0,v42139572,7.29,583,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 23 years",Number,223,units ,0,v42139573,7.3,506,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 24 years",Number,223,units ,0,v42139574,7.31,521,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139575,7.32,2046,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 25 years",Number,223,units ,0,v42139576,7.33,495,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 26 years",Number,223,units ,0,v42139577,7.34,468,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 27 years",Number,223,units ,0,v42139578,7.35,373,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 28 years",Number,223,units ,0,v42139579,7.36,359,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 29 years",Number,223,units ,0,v42139580,7.37,351,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139581,7.38,1217,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139582,7.39,576,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139583,7.4,231,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139584,7.41,89,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139585,7.42,39,,,,0
2005,"Ontario, place of occurrence",2016A000235,"Duration of marriage, not stated",Number,223,units ,0,v42139586,7.43,0,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Year of marriage, all years",Number,223,units ,0,v42139587,8.1,2429,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 0 years",Number,223,units ,0,v42139588,8.2,2,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139589,8.3,381,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 1 year",Number,223,units ,0,v42139590,8.4,30,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 2 years",Number,223,units ,0,v42139591,8.5,98,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 3 years",Number,223,units ,0,v42139592,8.6,123,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 4 years",Number,223,units ,0,v42139593,8.7,130,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139594,8.8,643,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 5 years",Number,223,units ,0,v42139595,8.9,137,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 6 years",Number,223,units ,0,v42139596,8.1,142,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 7 years",Number,223,units ,0,v42139597,8.11,131,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 8 years",Number,223,units ,0,v42139598,8.12,116,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 9 years",Number,223,units ,0,v42139599,8.13,117,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139600,8.14,429,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 10 years",Number,223,units ,0,v42139601,8.15,101,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 11 years",Number,223,units ,0,v42139602,8.16,101,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 12 years",Number,223,units ,0,v42139603,8.17,84,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 13 years",Number,223,units ,0,v42139604,8.18,68,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 14 years",Number,223,units ,0,v42139605,8.19,75,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139606,8.2,335,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 15 years",Number,223,units ,0,v42139607,8.21,76,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 16 years",Number,223,units ,0,v42139608,8.22,84,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 17 years",Number,223,units ,0,v42139609,8.23,61,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 18 years",Number,223,units ,0,v42139610,8.24,51,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 19 years",Number,223,units ,0,v42139611,8.25,63,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139612,8.26,273,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 20 years",Number,223,units ,0,v42139613,8.27,62,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 21 years",Number,223,units ,0,v42139614,8.28,56,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 22 years",Number,223,units ,0,v42139615,8.29,62,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 23 years",Number,223,units ,0,v42139616,8.3,50,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 24 years",Number,223,units ,0,v42139617,8.31,43,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139618,8.32,179,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 25 years",Number,223,units ,0,v42139619,8.33,44,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 26 years",Number,223,units ,0,v42139620,8.34,37,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 27 years",Number,223,units ,0,v42139621,8.35,41,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 28 years",Number,223,units ,0,v42139622,8.36,29,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 29 years",Number,223,units ,0,v42139623,8.37,28,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139624,8.38,114,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139625,8.39,47,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139626,8.4,15,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139627,8.41,8,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139628,8.42,3,,,,0
2005,"Manitoba, place of occurrence",2016A000246,"Duration of marriage, not stated",Number,223,units ,0,v42139629,8.43,0,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Year of marriage, all years",Number,223,units ,0,v42139630,9.1,1922,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 0 years",Number,223,units ,0,v42139631,9.2,1,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139632,9.3,288,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 1 year",Number,223,units ,0,v42139633,9.4,23,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 2 years",Number,223,units ,0,v42139634,9.5,73,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 3 years",Number,223,units ,0,v42139635,9.6,94,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 4 years",Number,223,units ,0,v42139636,9.7,98,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139637,9.8,492,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 5 years",Number,223,units ,0,v42139638,9.9,101,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 6 years",Number,223,units ,0,v42139639,9.1,120,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 7 years",Number,223,units ,0,v42139640,9.11,99,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 8 years",Number,223,units ,0,v42139641,9.12,85,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 9 years",Number,223,units ,0,v42139642,9.13,87,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139643,9.14,350,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 10 years",Number,223,units ,0,v42139644,9.15,92,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 11 years",Number,223,units ,0,v42139645,9.16,59,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 12 years",Number,223,units ,0,v42139646,9.17,61,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 13 years",Number,223,units ,0,v42139647,9.18,62,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 14 years",Number,223,units ,0,v42139648,9.19,76,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139649,9.2,266,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 15 years",Number,223,units ,0,v42139650,9.21,54,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 16 years",Number,223,units ,0,v42139651,9.22,58,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 17 years",Number,223,units ,0,v42139652,9.23,44,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 18 years",Number,223,units ,0,v42139653,9.24,53,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 19 years",Number,223,units ,0,v42139654,9.25,57,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139655,9.26,198,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 20 years",Number,223,units ,0,v42139656,9.27,44,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 21 years",Number,223,units ,0,v42139657,9.28,45,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 22 years",Number,223,units ,0,v42139658,9.29,44,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 23 years",Number,223,units ,0,v42139659,9.3,31,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 24 years",Number,223,units ,0,v42139660,9.31,34,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139661,9.32,160,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 25 years",Number,223,units ,0,v42139662,9.33,39,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 26 years",Number,223,units ,0,v42139663,9.34,34,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 27 years",Number,223,units ,0,v42139664,9.35,40,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 28 years",Number,223,units ,0,v42139665,9.36,22,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 29 years",Number,223,units ,0,v42139666,9.37,25,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139667,9.38,103,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139668,9.39,41,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139669,9.4,13,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139670,9.41,8,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139671,9.42,2,,,,0
2005,"Saskatchewan, place of occurrence",2016A000247,"Duration of marriage, not stated",Number,223,units ,0,v42139672,9.43,0,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Year of marriage, all years",Number,223,units ,0,v42139673,10.1,8075,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 0 years",Number,223,units ,0,v42139674,10.2,22,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139675,10.3,1465,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 1 year",Number,223,units ,0,v42139676,10.4,159,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 2 years",Number,223,units ,0,v42139677,10.5,372,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 3 years",Number,223,units ,0,v42139678,10.6,472,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 4 years",Number,223,units ,0,v42139679,10.7,462,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139680,10.8,1989,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 5 years",Number,223,units ,0,v42139681,10.9,463,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 6 years",Number,223,units ,0,v42139682,10.1,469,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 7 years",Number,223,units ,0,v42139683,10.11,380,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 8 years",Number,223,units ,0,v42139684,10.12,342,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 9 years",Number,223,units ,0,v42139685,10.13,335,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139686,10.14,1427,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 10 years",Number,223,units ,0,v42139687,10.15,331,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 11 years",Number,223,units ,0,v42139688,10.16,292,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 12 years",Number,223,units ,0,v42139689,10.17,265,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 13 years",Number,223,units ,0,v42139690,10.18,266,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 14 years",Number,223,units ,0,v42139691,10.19,273,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139692,10.2,1116,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 15 years",Number,223,units ,0,v42139693,10.21,245,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 16 years",Number,223,units ,0,v42139694,10.22,266,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 17 years",Number,223,units ,0,v42139695,10.23,226,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 18 years",Number,223,units ,0,v42139696,10.24,199,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 19 years",Number,223,units ,0,v42139697,10.25,180,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139698,10.26,912,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 20 years",Number,223,units ,0,v42139699,10.27,193,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 21 years",Number,223,units ,0,v42139700,10.28,211,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 22 years",Number,223,units ,0,v42139701,10.29,170,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 23 years",Number,223,units ,0,v42139702,10.3,164,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 24 years",Number,223,units ,0,v42139703,10.31,174,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 25 to 29 years",Number,223,units ,0,v42139704,10.32,538,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 25 years",Number,223,units ,0,v42139705,10.33,164,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 26 years",Number,223,units ,0,v42139706,10.34,111,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 27 years",Number,223,units ,0,v42139707,10.35,93,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 28 years",Number,223,units ,0,v42139708,10.36,94,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 29 years",Number,223,units ,0,v42139709,10.37,76,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 30 to 34 years",Number,223,units ,0,v42139710,10.38,357,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 35 to 39 years",Number,223,units ,0,v42139711,10.39,156,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 40 to 44 years",Number,223,units ,0,v42139712,10.4,57,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 45 to 49 years",Number,223,units ,0,v42139713,10.41,27,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, 50 years and over",Number,223,units ,0,v42139714,10.42,9,,,,0
2005,"Alberta, place of occurrence",2016A000248,"Duration of marriage, not stated",Number,223,units ,0,v42139715,10.43,0,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Year of marriage, all years",Number,223,units ,0,v42139716,11.1,9954,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 0 years",Number,223,units ,0,v42139717,11.2,20,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 1 to 4 years",Number,223,units ,0,v42139718,11.3,1923,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 1 year",Number,223,units ,0,v42139719,11.4,175,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 2 years",Number,223,units ,0,v42139720,11.5,587,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 3 years",Number,223,units ,0,v42139721,11.6,616,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 4 years",Number,223,units ,0,v42139722,11.7,545,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 5 to 9 years",Number,223,units ,0,v42139723,11.8,2297,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 5 years",Number,223,units ,0,v42139724,11.9,527,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 6 years",Number,223,units ,0,v42139725,11.1,488,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 7 years",Number,223,units ,0,v42139726,11.11,428,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 8 years",Number,223,units ,0,v42139727,11.12,431,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 9 years",Number,223,units ,0,v42139728,11.13,423,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 10 to 14 years",Number,223,units ,0,v42139729,11.14,1841,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 10 years",Number,223,units ,0,v42139730,11.15,406,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 11 years",Number,223,units ,0,v42139731,11.16,421,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 12 years",Number,223,units ,0,v42139732,11.17,376,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 13 years",Number,223,units ,0,v42139733,11.18,324,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 14 years",Number,223,units ,0,v42139734,11.19,314,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 15 to 19 years",Number,223,units ,0,v42139735,11.2,1394,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 15 years",Number,223,units ,0,v42139736,11.21,329,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 16 years",Number,223,units ,0,v42139737,11.22,287,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 17 years",Number,223,units ,0,v42139738,11.23,269,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 18 years",Number,223,units ,0,v42139739,11.24,270,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 19 years",Number,223,units ,0,v42139740,11.25,239,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 20 to 24 years",Number,223,units ,0,v42139741,11.26,1047,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 20 years",Number,223,units ,0,v42139742,11.27,219,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 21 years",Number,223,units ,0,v42139743,11.28,209,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 22 years",Number,223,units ,0,v42139744,11.29,204,,,,0
2005,"British Columbia, place of occurrence",2016A000259,"Duration of marriage, 23 years",Number,223,units ,0,v42139745,11.3,217,,,,0
